,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
1038,bt,sp20_3288,2022-09-21,Leif-Erik Holm,"Dieses LNG kommt nicht. Während Italien längst Verträge hat, sich langfristig dort gebunden hat, will der Wirtschaftsminister an dieses Thema nicht ran, weil er keine langfristigen Verträge abschließen möchte, wegen des grünen Dogmas. Und dieses Dogma ist falsch. Wir können dem Minister nur zurufen: Der grüne Traum ist jetzt geplatzt. – Das sollte doch jeder jetzt erkannt haben. Sehen Sie es ein! Treffen Sie endlich die notwendigen Entscheidungen! Wir brauchen alle nutzbaren Energielieferanten. Nord Stream 2 darf kein Tabu mehr sein. Die Kohlekraftwerke müssen wieder in Betrieb genommen werden. Und die Kernkraftwerke dürfen nicht vom Netz gehen – das sagt mittlerweile ja auch der Koalitionspartner FDP. Aber was macht der Minister? Er betet lieber. Zitat: Wenn beim Gassparen alles gut geht und wir Glück mit dem Wetter haben, dann haben wir eine Chance, gut durch den Winter zu kommen.",139,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1039,bt,sp20_3288,2022-09-21,Leif-Erik Holm,"Man muss sich das vorstellen: Der grüne Wirtschaftsminister der viertgrößten Volkswirtschaft der Welt schaltet sichere, moderne Kernkraftwerke ab und muss dann im Winter auf den Klimawandel hoffen. Verrückter geht es doch kaum.",32,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1040,bt,sp20_3294,2022-09-21, Karsten Hilse,"Vielen Dank, Frau Präsidentin, dass Sie die Kurzintervention zulassen. Ich habe schon mehrmals die Seite agora-energiewende.de erwähnt. Dort kann man unter „Agorameter“ nachschauen, aus welchen Energiequellen gerade Strom produziert wird. Die hängen mit ihren Daten ein bisschen nach. Die letzten Daten sind von gestern Abend, 23 Uhr. Wir haben 63 Gigawatt verbaute Nennleistung – das wissen Sie – an Windkraft. Gestern um 23 Uhr haben sie insgesamt onshore und offshore 2,3 Gigawatt produziert. 2,3 Gigawatt haben sie also produziert. Jetzt frage ich Sie: Was passiert, wenn wir quasi doppelt so viele Windräder haben? Werden wir dann 4,6 Gigawatt bei – ich rechne es einmal aus – 126 Gigawatt verbauter Nennleistung haben? Wind und Sonne schicken keine Rechnung, aber sie sind extrem unzuverlässig, wie sie Energie produzieren. Darauf sollte man sich nicht verlassen. Das ist unsere Meinung. Wir wollen Grundlastkraftwerke.",141,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1041,bt,sp20_3365,2022-09-08,Karsten Hilse,"Sie bekommen nach den sinnlosen Lockdown-Maßnahmen nun den Rest dank der schon von der vergangenen Regierung praktizierten und nun eskalierten Energieverknappungspolitik. Als Gegenrezept empfiehlt Wirtschaftszerstörer Robert Habeck allen Ernstes, die Unternehmen sollten doch einfach aufhören, zu produzieren, aufhören, zu verkaufen; dann müssten sie nicht in die Insolvenz gehen. Dümmer geht immer. Ihre Aufgabe ist es zuallererst, Schaden vom deutschen Volk abzuwenden und seinen Wohlstand zu mehren. Sie tun das genaue Gegenteil. Sie verknappen in böswilliger Absicht bezahlbare Energie, wodurch die schon vorher höchsten Energiepreise der Welt nun durch die Decke gehen. Das Abdrehen der Gasversorgung durch Russland als Antwort auf Sanktionen, Vertrags- und Wortbruch wirken dabei nur als Brandbeschleuniger. Denn Sie allein haben zusammen mit Ihren willfährigen Vorgängerregierungen diesen Brand gelegt und die Lunte schon vor vielen Jahren gezündet. Klimaschutz und Energiewende nennen Sie es.",135,7,7_arbeitsplätze_betroffen_gewerkschaften_unternehmen deutschland,"['arbeitsplätze', 'betroffen', 'gewerkschaften', 'unternehmen deutschland', 'automobilindustrie', '000 arbeitsplätze', 'zeitschrift unlängst', 'großexperiment lockdown', 'großbritannien frankreich', 'begründung klimaschutz']",1.0
1042,bt,sp20_3365,2022-09-08,Karsten Hilse,"In Wahrheit war und ist es ein Programm zur Zerstörung unserer Wirtschaft und Verelendung des deutschen Volkes. Die AfD hat diesen Irrweg von Anfang an als rein ideologisch begründet benannt. Es gibt daher nur eine Richtung: Kohleverstromung, Förderung deutschen Schiefergases – laut Bundesbehörden 2,5 Billionen Kubikmeter – und natürlich Nutzung der Kernenergie. Lassen Sie die sichersten Kernkraftwerke der Welt weiterlaufen, und fahren Sie die stillgelegten Kraftwerke wieder hoch, die die technischen und Sicherheitsbedingungen erfüllen! CDU und FDP fordern allerorts, auch hier im Parlament, den Weiterbetrieb der Kernkraftwerke. Unsere Fraktion ist allerdings die einzige, die einen entsprechenden Gesetzentwurf eingebracht hat. Sie können gemeinsam mit uns dieses Gesetz beschließen.",107,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1043,bt,sp20_3408,2022-09-08,Jürgen Pohl,"Wir kommen zurück zu meinem Wahlkreis, dem Kyffhäuserkreis. Er gehört zu den Landkreisen mit den prozentual meisten Berufspendlern in Deutschland. Die Menschen brauchen Arbeit. Zur Arbeit muss mit dem Kfz gefahren werden. Ostdeutschland mit seiner energie- und ölabhängigen Infrastruktur darf nicht das erste Opfer einer gänzlich verfehlten links-grünen Energiewende sein. Da müssen schnell Lösungen gefunden werden. Das Credo der Alternative für Deutschland ist: Arbeit schützt am besten vor Armut. Das ist es. Sehr geehrte Damen und Herren, wir stehen vor einer Rekordarmut, die das Land noch nicht gesehen hat. – Da können Sie dazwischenrufen. – Eine von der Politik vorsätzlich herbeigeführte Energie- und Wirtschaftskrise erfasst breite Bevölkerungsschichten, und die Regierung stolpert den Entwicklungen hinterher. Meine Damen und Herren von den Regierungsparteien, wir brauchen keine halbherzigen Entlastungspakete. Die brauchen wir nicht. Öffnen Sie stattdessen Nord Stream 2.",136,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1044,bt,sp20_3423,2022-09-08,Ulrike Schielke-Ziesing,"Ich meine damit Ihre Aussage, Herr Özdemir: „... man darf es“, gemeint war der Hunger, „nicht als Argument missbrauchen, um Abstriche bei Biodiversität und Klimaschutz zu machen“. Herr Minister, wer allen Ernstes Klimaschutz vor die Vermeidung von Hunger stellt, setzt seine Prioritäten falsch. So was ist angesichts der jetzigen Lage einfach verheerend. Von der Flächenstilllegung, dem Fruchtwechsel und dem ewigen Zaudern drumherum will ich gar nicht erst anfangen, und auch nicht damit, was diese einmalige Ausnahme mit zig Abers für die Planungssicherheit der Landwirte bedeutet. Dass die Bundesregierung völlig abgekoppelt von der Realität ist, zeigt auch Ihre Antwort auf eine Anfrage aus der AfD-Fraktion vor einigen Tagen. Nachgefragt nach den Konsequenzen, wenn immer mehr Düngemittelhersteller ihre Werke schließen, kam doch ernsthaft die Antwort – ich zitiere –: Die konkreten Folgen für die Düngemittelversorgung der heimischen Landwirtschaft lassen sich noch nicht erkennen.",144,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1045,bt,sp20_3447,2022-09-07, Dr. Alice Weidel,"Und Ihre scheinheiligen Appelle und Durchhalteparolen an die Bürger, sich einzuschränken, Opfer zu bringen und kalt zu duschen, Waschlappen zu benutzen für die Ukraine, für die Energiewende oder für das Klima, die können Sie sich sparen. Das wollen die Leute nicht hören. Um in dieser Krise zu bestehen, muss unser Land die Ursachen von Inflation und Energiekrise angehen. Davon habe ich von Ihnen nichts gehört in dieser Aussprache. Inflation und Energiepreise ziehen schon seit mehr als einem Jahr an. Beide Entwicklungen sind das direkte Resultat einer schlechten jahrzehntelangen Politik. Die Energiekrise ist hausgemacht. Sie ist direkte Folge der Energiewende, die mit Ihrem Abschaltwahn und horrenden Steuern und Abgaben Strom künstlich verknappt und verteuert hat und uns in eine einseitige Abhängigkeit von russischem Erdgas geführt hat. Das ist doch die Wahrheit. Die Grünen sollen doch nicht so tun!",137,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1046,bt,sp20_3447,2022-09-07, Dr. Alice Weidel,"Es ist Ihr angestrebtes Ziel, die Energiekosten in die Höhe zu treiben und damit die Nachfrage einzuschränken. Das Ziel haben Sie damit ja jetzt erreicht. Die Inflation ist zudem das Resultat der maßlosen Geldschöpfungs- und Nullzinspolitik der EZB zur Finanzierung hochverschuldeter und aufgeblähter Staatshaushalte. Zweieinhalb Jahre Lockdown-Politik und eine kopflose Sanktionspolitik als Reaktion auf den Ukrainekrieg haben das Kartenhaus zum Einsturz gebracht. Die Konsequenzen liegen auf der Hand. Nur Ihre Regierung will sie nicht sehen und die entsprechenden Maßnahmen nicht ergreifen. Erstens. Die Steuern müssen runter, Senkung der Energiesteuern, der Mehrwert- und der Einkommensteuer, Streichung der CO2-Abgabe und eine echte Streichung und Abschaffung des unsäglichen EEG. Zweitens. Die EZB muss in die Pflicht genommen werden, ihren Auftrag zu erfüllen und für stabiles Geld zu sorgen. Drittens.",126,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1047,bt,sp20_3447,2022-09-07, Dr. Alice Weidel,"Siebtens: Laufzeitverlängerung für die noch aktiven Kernkraftwerke, Reaktivierung der zuletzt stillgelegten und natürlich der Bau neuer Kernkraftwerke. Wir brauchen die Kernkraft für eine saubere, sichere und bezahlbare Energie. Schön, dass die CDU das jetzt auch allmählich zu begreifen scheint. Herr Merz, Ihrer Partei, die seit 16 Jahren nach der grün-roten Pfeife tanzt, haben wir diese Misere überhaupt erst zu verdanken. Die Energiewende ins Nichts ist das Resultat Ihrer Politik und von 16 Jahren Merkel. Die Fortsetzung der Energiewende und der Missbrauch der Krise, um sie noch zu forcieren, münden im sicheren Ruin. Die Bürger dieses Landes, die arbeitende Bevölkerung und der Mittelstand, die Industrie brauchen Freiheit und Luft zum Atmen und nicht immer neue Vorschriften und Gängeleien. Und schon gar nicht brauchen sie – auch noch in dieser Lage; das muss man sich einmal vorstellen – ein neues Infektionsschutzgesetz.",139,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1048,bt,sp20_3455,2022-09-07, Tino Chrupalla,"Auch stellt sich die Frage unserer Zuverlässigkeit. Haben wir die langfristigen Förderverträge aufgekündigt? Welche Fördermengen Gas oder Öl wurden eigentlich bestellt, wurden die abgenommen? Was haben wir eigentlich bezahlt? Fragen über Fragen, die die Bundesregierung nicht beantwortet. Die Bundesregierung treibt in dieser Situation siegesgewiss die Energiewende munter voran – haben wir heute gehört –, ohne Rücksicht darauf, die Bürger im eigenen Land zu verlieren. Das Ziel der Energiewende ist gescheitert bzw. war nie erreichbar, da erstens ein Energieträger durch einen anderen ersetzt werden sollte, zweitens wir weiter auf fossile Energieträger oder Kernenergie angewiesen sind – im Übrigen hätten wir hier, Herr Merz, in diesem Bundestag eine Mehrheit, die Kernenergie weiter zu betreiben –, und drittens tragen Sie dazu bei, dass der Energiebedarf weiter wächst.",124,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1049,bt,sp20_3455,2022-09-07, Tino Chrupalla,"Politische Ziele, Maßnahmen wie Digitalisierung, Elektromobilität, um den Ausstoß von CO2 zu reduzieren, oder jetzt die Glorifizierung der Luftwärmepumpe zeigen, dass Sie sich stets ausschnittsweise mit Problemlösungen beschäftigen. Ich frage Sie – leider ist Herr Habeck jetzt weg –: Kennen Sie sich wirklich so schlecht aus, oder ist es Ihnen einfach nur egal, wie unsere Bürger ihr Leben bestreiten sollen? Aber das haben Sie ja gestern Abend auch eindrucksvoll bewiesen. Da muss man feststellen: Herr Habeck, Sie haben von Wirtschaft wirklich so viel Ahnung wie ein Blinder von Farbe. Lassen Sie mich mal kurz darstellen, warum bald viele Wohnungen und Häuser kalt bleiben. Was meinen Sie, wie wird eine Luftwärmepumpe eigentlich angetrieben? Da möchte ich Ihnen ein klassisches Beispiel geben, damit wir mal die wirklichen Zahlen sehen.",127,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1050,bt,sp20_3455,2022-09-07, Tino Chrupalla,"Sollten Sie dann in Deutschland einen Handwerker finden, der in den nächsten Jahren noch freie Termine hat, wäre das sicherlich gut. Sollte dieser dann auch noch über das Baumaterial verfügen, weil die Lieferketten, die Sie zerstört haben, noch vorhanden sind, wäre es noch besser. Allerdings sorgen Sie mit Ihrer Wirtschafts- und Bildungspolitik seit Jahrzehnten dafür, dass es bald keinen Mittelstand mehr geben wird. Erdrückt unter der enormen Abgabenlast, gegängelt durch Zertifizierung der Europäischen Union, sorgt Ihre desaströse Energiewendepolitik endgültig für den Tod vieler Branchen. Diese Entwicklung hat leider bereits begonnen. Sie sehen, wir haben es hier mit dem Ausverkauf unserer Interessen zu tun. Die Bundesregierung steht sich selbst und unserem Land im Wege. Glauben Sie wirklich, dass die Menschen nicht erkennen, was Sie hier für Spielchen treiben?",127,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1051,bt,sp20_3530,2022-09-07, Markus Frohnmaier,"Frau Präsidentin! Meine Damen und Herren! Die Presse überschlägt sich: „Bäcker am Limit“, „Traditions-Schuhhändler Görtz ist insolvent“, „US-Bank J.P. Morgan bereitet sich auf Blackout in Deutschland vor“, „Gaspreis-Explosion bringt Tausende Jobs in Gefahr“. Und was macht diese Regierung? Diese Regierung schickt erneut Hunderte Millionen Euro in die Ukraine. Diese Regierung bezahlt, nachdem bereits 10 Milliarden Euro zugesagt worden sind, erneut Millionen Euro für Klimaprojekte in Indien. Und diese Regierung zweckentfremdet im Rahmen des Entlastungspaketes sogenannte Haushaltsreste und verteilt 1 Milliarde Euro ins Ausland. Für die eigenen Bürger hingegen gibt es Energiespartipps und Verachtung. Für die tägliche Frische sorgt jetzt der Waschlappen auf Anraten von Herrn Kretschmann. Wirtschaftsprofi Habeck rät bei Maischberger zur Insolvenzverschleppung, denn – Zitat –: „Die Leute gehen nicht pleite, sie arbeiten nur einfach nicht mehr“.",138,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1052,bt,sp20_3530,2022-09-07, Markus Frohnmaier,"Und Frau Baerbock bekundet ganz offen, ukrainische Interessen über die der deutschen Bürger zu stellen. Meine Damen und Herren, diese Regierung bringt wirklich alles mit, was man zum Drittweltland braucht. Sie entwickeln Deutschland von einer Industrienation hin zu einem Slum. Ja, wer weiter Steuergeld für gendersensible Männerarbeit, klimaneutrale Kochtechnologie oder LED-Lampen in marokkanischen Moscheen bezahlt, der ist nicht die Bundesregierung der Deutschen. Sie sind die Bundesregierung der Ukraine. Sie sind die Bundesregierung des Auslands.",74,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",0.8606177232846796
1053,bt,sp20_3540,2022-09-06, Peter Boehringer,"Vermutlich wird es ja just jener Energienotstand sein, den Sie selbst herbeigeführt haben, den es ohne die irre Energie- und Geopolitik der Ampel und der GroKo so nie gegeben hätte: den Ausstieg aus der Kernenergie, den rein ideologischen Ausbau der erneuerbaren Energien, die verkündeten Sanktionen und die Waffenlieferungen gegen deutsche Interessen. Die im Winter kommende Mangelverwaltung und das Inflationsdesaster sind politikgemacht, und sie gehen auf das Konto aller Altparteien. Auch die CDU/CSU wird nicht so tun können, als hätte es den Merkel’schen Ausstiegsbeschluss aus der modernen, sicheren und heute fast rückstandsfreien Kernenergie nicht gegeben. Die Union trägt auch Verantwortung für den fatalen Green Deal, für diese fatalen Fehlentscheidungen gegen Kohle, gegen Öl und nun auch noch gegen Gas. Die Verknappung der CO2-Zertifikate war politisch gewollt. Der Preis pro Tonne lag schon vor dem Angriff Putins auf die Ukraine bei über 90 Euro.",144,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
